,iata,name,city,state,country,latitude,longitude
2931,SFD,Bob Wiley,Winner,SD,USA,43.39058278,-99.84256194
2932,SFF,Felts,Spokane,WA,USA,47.68281806,-117.32255829999998
2933,SFM,Sanford Regional,Sanford,ME,USA,43.39386111,-70.70800028
2934,SFO,San Francisco International,San Francisco,CA,USA,37.61900194,-122.3748433
2935,SFQ,Suffolk Municipal,Suffolk,VA,USA,36.68235361,-76.60187333
2936,SFY,Tri-Township,Savanna,IL,USA,42.04581972,-90.10760056
2937,SFZ,North Central State,Pawtucket,RI,USA,41.92076333,-71.49138139
2938,SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24432611,-93.38685806
2939,SGH,Springfield-Beckley Municipal,Springfield,OH,USA,39.84028194,-83.84015056
2940,SGJ,St. Augustine,St. Augustine,FL,USA,29.95925,-81.33975
2941,SGR,Sugar Land Municipal/Hull,Houston,TX,USA,29.62225306,-95.65652889
2942,SGS,South St.Paul Municipal,South St Paul,MN,USA,44.85713278,-93.03285389
2943,SGT,Stuttgart Municipal,Stuttgart,AR,USA,34.60054,-91.57457417
2944,SGU,St George Muni,St George,UT,USA,37.09058333,-113.59305559999999
2945,SGY,Skagway,Skagway,AK,USA,59.46006194,-135.3156636
2946,SHD,Shenandoah Valley Regional,Staunton/Harrisonburg,VA,USA,38.26384333,-78.89643806
2947,SHG,Shungnak,Shungnak,AK,USA,66.88916556,-157.1505119
2948,SHH,Shishmaref,Shishmaref,AK,USA,66.24956861,-166.08955890000001
2949,SHL,Sheldon Municipal,Sheldon,IA,USA,43.20839361,-95.83343306
2950,SHN,Sanderson,Shelton,WA,USA,47.23355556,-123.14755559999999
2951,SHR,Sheridan County,Sheridan,WY,USA,44.76919556,-106.9802794
2952,SHV,Shreveport Regional,Shreveport,LA,USA,32.446627500000005,-93.82559833
2953,SHX,Shageluk,Shageluk,AK,USA,62.69511944,-159.5690614
2954,SIG,Fernando Luis Ribas Dominicci,San Juan,PR,USA,18.45675,-66.09883333
2955,SIK,Sikeston Memorial Municipal,Sikeston,MO,USA,36.89888889,-89.56175
2956,SIT,Sitka,Sitka,AK,USA,57.04713806,-135.3615983
2957,SIV,Sullivan County,Sullivan,IN,USA,39.1147125,-87.44832917
2958,SIY,Siskiyou County,Montague,CA,USA,41.78144167,-122.4681094
2959,SJC,San Jose International,San Jose,CA,USA,37.36186194,-121.92900890000001
2960,SJN,St Johns Industrial Air Park,St Johns,AZ,USA,34.51855556,-109.37875
2961,SJT,San Angelo Regional /Mathis,San Angelo,TX,USA,31.35775,-100.4963056
2962,SJU,Luis Munoz Marin International,San Juan,PR,USA,18.43941667,-66.00183333
2963,SJX,Beaver Island,St James,MI,USA,45.69227778,-85.56630556
2964,SKA,Fairchild AFB,,,USA,47.615058000000005,-117.655803
2965,SKI,Sac City Municipal,Sac City,IA,USA,42.37908333,-94.97958333
2966,SKW,Skwentna,Skwentna,AK,USA,61.965295,-151.19136609999998
2967,SKX,Taos Municipal,Taos,NM,USA,36.45819,-105.67242890000001
2968,SLB,Storm Lake Municipal,Storm Lake,IA,USA,42.59719444,-95.24066667
2969,SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.78838778,-111.9777731
2970,SLE,McNary Fld,Salem,OR,USA,44.90952778,-123.0025
2971,SLG,Smith,Siloam Springs,AR,USA,36.19060778,-94.49088306
2972,SLK,Adirondack,Saranac Lake,NY,USA,44.38531,-74.20618472
2973,SLN,Salina Municipal,Salina,KS,USA,38.7914825,-97.65060333
2974,SLO,Salem-Leckrone,Salem,IL,USA,38.64287222,-88.96418528
2975,SLQ,Sleetmute,Sleetmute,AK,USA,61.70931139,-157.1557008
2976,SLR,Sulphur Springs Municipal,Sulphur Springs,TX,USA,33.15983333,-95.62113889
2977,SMD,Smith,Fort Wayne,IN,USA,41.14335389,-85.15277694
2978,SME,Somerset-Pulaski County,Somerset,KY,USA,37.05419722,-84.61494139
2979,SMF,Sacramento International,Sacramento,CA,USA,38.69542167,-121.5907669
2980,SMN,Lemhi County,Salmon,ID,USA,45.12047778,-113.88201029999999
2981,SMO,Santa Monica Municipal,Santa Monica,CA,USA,34.01582194,-118.4512961
2982,SMQ,Somerset,Somerville,NJ,USA,40.62599083,-74.67024333
2983,SMS,Sumter Municipal,Sumter,SC,USA,33.99569444,-80.3615
2984,SMX,Santa Maria Pub/Capt G Allan Hancock,Santa Maria,CA,USA,34.89924833,-120.4575825
2985,SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.67565861,-117.86822250000002
2986,SNH,Savannah Hardin County,Savannah,TN,USA,35.170359999999995,-88.21587
2987,SNK,Winston,Snyder,TX,USA,32.69338667,-100.9504525
2988,SNL,Shawnee Municipal,Shawnee,OK,USA,35.35730333,-96.94282833
2989,SNP,St. Paul,St. Paul,AK,USA,57.16733333,-170.22044440000002
2990,SNS,Salinas Municipal,Salinas,CA,USA,36.66279222,-121.60636029999999
2991,SNY,Sidney Municipal,Sidney,NE,USA,41.10133333,-102.98527779999999
2992,SOP,Moore County,Pinehurst/Southern Pines,NC,USA,35.23735278,-79.39116944
2993,SOV,Seldovia,Seldovia,AK,USA,59.44243917,-151.7040503
2994,SOW,Show Low Municipal,Show Low,AZ,USA,34.26527194,-110.00540749999999
2995,SPA,Spartanburg Downtown Memorial,Spartanburg,SC,USA,34.91572222,-81.9565
2996,SPB,Scappoose Industrial Airpark,Scappoose,OR,USA,45.77250444,-122.8623611
2997,SPF,Black Hills-Clyde Ice,Spearfish,SD,USA,44.48022222,-103.7768889
2998,SPG,Albert Whitted Municipal,St. Petersburg,FL,USA,27.76511111,-82.62697222
2999,SPH,Springhill,Springhill,LA,USA,32.98316472,-93.41081028
3000,SPI,Capital,Springfield,IL,USA,39.84395194,-89.67761861
3001,SPN,Tinian International Airport,,,N Mariana Islands,14.996110999999999,145.621384
3002,SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,USA,33.98879611,-98.49189333
3003,SPW,Spencer Municipal,Spencer,IA,USA,43.16552778,-95.20280556
3004,SPX,Houston-Gulf,Houston,TX,USA,29.50836111,-95.05133333
3005,SQI,Whiteside Co,Sterling Rockfalls,IL,USA,41.74284139,-89.67629028
3006,SQL,San Carlos,San Carlos,CA,USA,37.511855,-122.2495236
3007,SRB,Upper Cumberland Regional,Sparta,TN,USA,36.05593278,-85.5307475
3008,SRC,Searcy Municipal,Searcy,AR,USA,35.21194639,-91.737165
3009,SRQ,Sarasota Bradenton International,Sarasota,FL,USA,27.39533333,-82.55411111
3010,SRR,Sierra Blanca Regional,Ruidoso,NM,USA,33.46285,-105.5347508
3011,SRV,Stony River 2,Stony River,AK,USA,61.789875,-156.5881861
3012,SSF,Stinson Municipal,San Antonio,TX,USA,29.337007500000002,-98.47114056
3013,SSI,Malcolm McKinnon,Brunswick,GA,USA,31.1515925,-81.39134667
3014,SSQ,Shell Lake Municipal,Shell Lake,WI,USA,45.73138139,-91.92066194
3015,STC,St Cloud Regional,St Cloud,MN,USA,45.54532417,-94.05833667
3016,STE,Stevens Point Municipal,Stevens Point,WI,USA,44.54513556,-89.53028444
3017,STF,George M Bryan,Starkville,MS,USA,33.43381667,-88.84863806
3018,STJ,Rosecrans Memorial,St Joseph,MO,USA,39.77194444,-94.90970556
3019,STK,Crosson,Sterling,CO,USA,40.6152625,-103.2646556
3020,STL,Lambert-St Louis International,St Louis,MO,USA,38.74768694,-90.35998972
3021,STP,St Paul Downtown Holman,St Paul,MN,USA,44.9344725,-93.05999861
3022,STS,Sonoma Co,Santa Rosa,CA,USA,38.50897694,-122.8128803
3023,STT,Cyril E. King,Charlotte Amalie,VI,USA,18.33730556,-64.97336111
3024,STX,Henry E. Rohlsen,Christiansted,VI,USA,17.70188889,-64.79855556
3025,SUA,Witham,Stuart,FL,USA,27.18169444,-80.22108333
3026,SUD,Stroud Municipal,Stroud,OK,USA,35.78756833,-96.65862861
3027,SUE,Door County Cherryland,Sturgeon Bay,WI,USA,44.84366222,-87.42154111
3028,SUN,Friedman Memorial,Hailey,ID,USA,43.50484139,-114.29659029999999
3029,SUS,Spirit of St Louis,St Louis,MO,USA,38.66187028,-90.65123
3030,SUT,Brunswick County,Southport,NC,USA,33.92925694,-78.07499167
3031,SUW,Richard I Bong,Superior,WI,USA,46.6897175,-92.094655
3032,SUX,Sioux Gateway,Sioux City,IA,USA,42.40260333,-96.38436694
3033,SVA,Savoonga,Savoonga,AK,USA,63.68639444,-170.4926361
3034,SVC,Grant County,Silver City,NM,USA,32.63654694,-108.15638529999998
3035,SVE,Susanville Municipal,Susanville,CA,USA,40.37684111,-120.57300330000001
3036,SVH,Statesville Municipal,Statesville,NC,USA,35.76526389,-80.95673611
3037,SVS,Stevens Village,Stevens Village,AK,USA,66.00900528,-149.09591530000003
3038,SWD,Seward,Seward,AK,USA,60.12693833,-149.4188122
3039,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833
3040,SWO,Stillwater Regional,Stillwater,OK,USA,36.16025194,-97.08577028
3041,SWT,Seward Municipal,Seward,NE,USA,40.86525806,-97.10931306
3042,SWW,Avenger,Sweetwater,TX,USA,32.46736806,-100.4665508
3043,SXL,Summersville,Summersville,WV,USA,38.23163889,-80.87080556
3044,SXP,Sheldon Point,Sheldon Point,AK,USA,62.52055556,-164.84777780000002
3045,SXQ,Soldotna,Soldotna,AK,USA,60.47613889,-151.0324444
3046,SYF,Cheyenne County Municipal,St Francis,KS,USA,39.76104833,-101.79584140000001
3047,SYI,Bomar Field-Shelbyville Municipal,Shelbyville,TN,USA,35.56009889,-86.44249333
3048,SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11118694,-76.10631056
3049,SYV,Sylvester,Sylvester,GA,USA,31.55851111,-83.89573389
3050,SZP,Santa Paula,Santa Paula,CA,USA,34.34722167,-119.06121499999999
3051,SZT,Sandpoint,Sandpoint,ID,USA,48.29965139,-116.55976809999999
3052,SZY,Robert Sibley,Selmer,TN,USA,35.20295,-88.49836139
3053,T00,Chambers County,Anahauac,TX,USA,29.77,-94.66361194
3054,T03,Tuba City,Tuba City,AZ,USA,36.09276972,-111.3826419
3055,T08,Tomahawk Regional,Tomahawk,WI,USA,45.46913889,-89.80569444
3056,T18,Brooks County,Falfurrias,TX,USA,27.20683333,-98.12117083
3057,T28,Lampasas Municipal,Lampasas,TX,USA,31.10672694,-98.19600194
3058,T35,Cameron Municipal Airpark,Cameron,TX,USA,30.87935556,-96.97109694
3059,T36,Paul Pittman Memorial,Tylertown,MS,USA,31.14601111,-90.168145
3060,T41,La Porte Municipal,La Porte,TX,USA,29.66925,-95.06419444
3061,T44,Trident Basin,Kodiak,AK,USA,57.78083333,-152.3913889
3062,T47,Kickapoo Downtown Airpark,Wichita Falls,TX,USA,33.86122222,-98.4904425
3063,T49,Big Spring McMahon-Wrinkle,Big Spring,TX,USA,32.21261111,-101.52163890000001
3064,T53,Robstown-Nueces County,Robstown,TX,USA,27.77854306,-97.69052389
3065,T56,Crockett-Houston County,Crockett,TX,USA,31.30696111,-95.40383056
3066,T57,Garland Heliport,Garland,TX,USA,32.887625,-96.6836075
3067,T60,Stonewall County,Aspermont,TX,USA,33.17231861,-100.19760440000002
3068,T65,Mid Valley,Weslaco,TX,USA,26.17763889,-97.97305556
3069,T69,Sinton-San Patricio County,Sinton,TX,USA,28.03925,-97.54244444
3070,T71,Cuero Municipal,Cuero,TX,USA,29.08358806,-97.26693417
3071,T72,Hearne Municipal,Hearne,TX,USA,30.87182917,-96.62222639
3072,T74,Taylor Municipal,Taylor,TX,USA,30.57194444,-97.44316667
3073,T78,Liberty Municipal,Liberty,TX,USA,30.07780556,-94.69855556
3074,T80,Kleberg County,Kingsville,TX,USA,27.55086111,-98.03091833
3075,T82,Gillespie County,Fredericksburg,TX,USA,30.24369444,-98.90952778
3076,T89,Castroville Municipal,Castroville,TX,USA,29.34192083,-98.85090056
3077,T90,Chambers County,Winnie/Stowell,TX,USA,29.804109999999998,-94.43102306
3078,T97,Calhoun County,Port Lavaca,TX,USA,28.65405111,-96.6813125
3079,TAD,Perry Stokes,Trinidad,CO,USA,37.25937778,-104.340675
3080,TAL,Ralph M Calhoun Memorial,Tanana,AK,USA,65.17439528,-152.1093886
3081,TAN,Taunton Municipal,Taunton,MA,USA,41.87460139,-71.01687583
3082,TAZ,Taylorville Municipal,Taylorville,IL,USA,39.53418583,-89.32781222
3083,TBN,Forney AAF,Fort Leonard Wood,MO,USA,37.74163111,-92.14073611
3084,TBR,Statesboro Municipal,Statesboro,GA,USA,32.48316667,-81.73727778
3085,TCC,Tucumcari Municipal,Tucumcari,NM,USA,35.18277806,-103.6031853
3086,TCL,Tuscaloosa Municipal,Tuscaloosa,AL,USA,33.2206275,-87.61140139
3087,TCS,Truth Or Consequences Municipal,Truth Or Consequences,NM,USA,33.23694444,-107.27175
3088,TCT,Takotna,Takotna,AK,USA,62.99270417,-156.06819030000003
3089,TCY,Tracy Municipal,Tracy,CA,USA,37.68910778,-121.4418172
3090,TDF,Person County,Roxboro,NC,USA,36.28489194,-78.98422694
3091,TDO,Toledo-Winlock Ed Carlson Memorial,Toledo,WA,USA,46.47709083,-122.80686000000001
3092,TDZ,Toledo Metcalf,Toledo,OH,USA,41.56487194,-83.48226139
3093,TEB,Teterboro,Teterboro,NJ,USA,40.85010139,-74.06083611
3094,TEL,Perry County Municipal,Tell City,IN,USA,38.01769694,-86.69093000000001
3095,TEW,Mason Jewett,Mason,MI,USA,42.56576833,-84.42321861
3096,TEX,Telluride Regional,Telluride,CO,USA,37.95375861,-107.90848000000001
3097,TGC,Gibson County,Trenton,TN,USA,35.93245472,-88.84894028
3098,TGI,Tangier Island,Tangier,VA,USA,37.82513889,-75.99777778
3099,THA,Tullahoma Regional,Tullahoma,TN,USA,35.38015694,-86.24602333
3100,THM,Thompson Falls,Thompson Falls,MT,USA,47.57493556,-115.28431640000001
3101,THP,Hot Springs County-Thermopolis Municipal,Thermopolis,WY,USA,43.65828917,-108.21315420000002
3102,THV,York,York,PA,USA,39.916995,-76.87302611
3103,TIW,Tacoma Narrows,Tacoma,WA,USA,47.26793111,-122.5780997
3104,TIX,Space Cost Regional,Titusville,FL,USA,28.51479944,-80.7992275
3105,TKA,Talkeetna,Talkeetna,AK,USA,62.3205,-150.0936944
3106,TKE,Tenakee SPB,Tenakee Springs,AK,USA,57.77965833,-135.2184439
3107,TKI,McKinney Municipal,McKinney,TX,USA,33.17794778,-96.59052750000001
3108,TKX,Kennett Memorial,Kennett,MO,USA,36.23087083,-90.03466806
3109,TLH,Tallahassee Regional,Tallahassee,FL,USA,30.39652778,-84.35033333
3110,TLR,Mefford,Tulare,CA,USA,36.15630556,-119.32616670000002
3111,TLT,Tuluksak,Tuluksak,AK,USA,61.09676222,-160.96841669999998
3112,TMA,Henry Tift Myers,Tifton,GA,USA,31.42879528,-83.48787167
3113,TMB,Kendall-Tamiami Executive,Miami,FL,USA,25.64788889,-80.43277778
3114,TNI,West Tinian,Peipeinimaru,CQ,USA,14.99685028,-145.61803830000002
3115,TNP,Twentynine Palms,Twentynine Palms,CA,USA,34.13208528,-115.94583190000002
3116,TNT,Dade Collier T And T,Miami,FL,USA,25.86180556,-80.89699999999999
3117,TNU,Newton Municipal,Newton,IA,USA,41.67442972,-93.02172917
3118,TOA,Zamperini,Torrance,CA,USA,33.8033775,-118.3396
3119,TOB,Dodge Center,Dodge Center,MN,USA,44.018,-92.8315
3120,TOC,"Toccoa, R G Le Tourneau",Toccoa,GA,USA,34.59376444,-83.2958
3121,TOG,Togiak Village,Togiak,AK,USA,59.05284222,-160.39693390000002
3122,TOI,Troy Municipal,Troy,AL,USA,31.86041667,-86.01213889
3123,TOL,Toledo Express,Toledo,OH,USA,41.58680556,-83.80783333
3124,TOP,Philip Billard Municipal,Topeka,KS,USA,39.0686575,-95.62248361
3125,TOR,Torrington Muni,Torrington,WY,USA,42.064547499999996,-104.1526986
3126,TPA,Tampa International,Tampa,FL,USA,27.97547222,-82.53325
3127,TPF,Peter O. Knight,Tampa,FL,USA,27.91557833,-82.44926083
3128,TPH,Tonopah,Tonopah,NV,USA,38.06020222,-117.08715359999998
3129,TPL,Draughon-Miller Central Texas Regional,Temple,TX,USA,31.1525,-97.40777778
3130,TPO,Port Alsworth,Port Alsworth,AK,USA,60.20433333,-154.3188728
3131,TQE,Municipal,Tekamah,NE,USA,41.76352778,-96.17794444
3132,TQH,Tahlequah Municipal,Tahlequah,OK,USA,35.92891667,-95.00452778
3133,TQK,Scott City Municipal,Scott City,KS,USA,38.47427778,-100.8849444
3134,TRI,Tri-Cities Regional,Bristol,TN,USA,36.47521417,-82.40742056
3135,TRK,Truckee-Tahoe,Truckee,CA,USA,39.32004222,-120.13956280000001
3136,TRL,Terrell Municipal,Terrell,TX,USA,32.71004667,-96.26742306
3137,TRM,Desert Resorts Regional,Palm Springs,CA,USA,33.62789944,-116.16011940000001
3138,TRX,Trenton Municipal,Trenton,MO,USA,40.08351333,-93.59063472
3139,TSO,Carroll County-Tolson,Carrollton,OH,USA,40.56186833,-81.07748611
3140,TSP,Tehachapi Municipal,Tehachapi,CA,USA,35.13497222,-118.43925
3141,TT01,Pagan Airstrip,Shomu-Shon,CQ,USA,18.12444444,-145.76861110000002
3142,TTA,Sanford-Lee County Regional,Sanford,NC,USA,35.58247222,-79.10136111
3143,TTD,Portland-Troutdale,Portland,OR,USA,45.54936889,-122.4012519
3144,TTF,Monroe Custer,Monroe,MI,USA,41.93990639,-83.43468306
3145,TTN,Trenton-Mercer County,Trenton,NJ,USA,40.27669111,-74.81346833
3146,TUL,Tulsa International,Tulsa,OK,USA,36.19837222,-95.88824167
3147,TUP,Tupelo Municipal,Tupelo,MS,USA,34.26810833,-88.76989499999999
3148,TUS,Tucson International,Tucson,AZ,USA,32.11608333,-110.94102779999999
3149,TVB,Cabool Memorial,Cabool,MO,USA,37.13244083,-92.08396167
3150,TVC,Cherry Capital,Traverse City,MI,USA,44.74144472,-85.582235
3151,TVF,Thief River Falls Regional,Thief River Falls,MN,USA,48.06550028,-96.18336083
3152,TVI,Thomasville Municipal,Thomasville,GA,USA,30.90155194,-83.88133556
3153,TVK,Centerville Municipal,Centerville,IA,USA,40.68390306,-92.90103333
3154,TVL,Lake Tahoe,South Lake Tahoe,CA,USA,38.89388167,-119.9953347
3155,TVR,Vicksburg Tallulah Regional,Tallulah,LA,USA,32.35160639,-91.02768917
3156,TVY,Tooele Valley,Tooele,UT,USA,40.612272499999996,-112.3507719
3157,TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48180389,-114.4877356
3158,TWM,Richard B. Helgeson,Two Harbors,MN,USA,47.049225,-91.74514167
3159,TXK,Texarkana Regional-Webb,Texarkana,AR,USA,33.45370806,-93.99101999999999
3160,TYL,Taylor,Taylor,AZ,USA,34.45283333,-110.11480559999998
3161,TYQ,Indianapolis Terry,Indianapolis,IN,USA,40.03064972,-86.2514375
3162,TYR,Tyler Pounds,Tyler,TX,USA,32.35413889,-95.40238611
3163,TYS,McGhee-Tyson,Knoxville,TN,USA,35.81248722,-83.99285583
3164,TZR,Bolton,Columbus,OH,USA,39.90081778,-83.13719361
3165,TZT,Belle Plaine Municipal,Belle Plaine,IA,USA,41.87877778,-92.28456944
3166,TZV,Tompkinsville-Monroe County,Tompkinsville,KY,USA,36.72978,-85.65191556
3167,U02,McCarley,Blackfoot,ID,USA,43.20925,-112.34958610000001
3168,U03,Buhl Municipal,Buhl,ID,USA,42.59157139,-114.79671780000001
3169,U05,Riddick,Philipsburg,MT,USA,46.31936972,-113.3050642
3170,U08,Perkins,Overton,NV,USA,36.56803,-114.44331329999999
3171,U10,Preston,Preston,ID,USA,42.10690806,-111.9125389
3172,U14,Nephi Municipal,Nephi,UT,USA,39.73884333,-111.87160109999999
3173,U25,Dubois Municipal,Dubois,WY,USA,43.54834722,-109.6902611
3174,U30,Temple Bar,Temple Bar,AZ,USA,36.02054056,-114.33524609999999
3175,U34,Green River Muni,Green River,UT,USA,38.96136167,-110.22736189999999
3176,U36,Aberdeen Municipal,Aberdeen,ID,USA,42.92102222,-112.8811053
3177,U42,Salt Lake City Municipal 2,Salt Lake City,UT,USA,40.61954,-111.9928858
3178,U43,Monticello,Monticello,UT,USA,37.937215,-109.3465053
3179,U52,Beaver Municipal,Beaver,UT,USA,38.230709999999995,-112.6753497
3180,U55,Panguitch Municipal,Panguitch,UT,USA,37.84523333,-112.3918731
3181,U59,Driggs-Reed Memorial,Driggs,ID,USA,43.74193056,-111.0978608
3182,U68,North Big Horn County,Cowley/Lovell/Byron,WY,USA,44.91167028,-108.44550919999999
3183,U69,Duchesne Municipal,Duchesne,UT,USA,40.19190167,-110.3809886
3184,U70,Cascade,Cascade,ID,USA,44.4937825,-116.01624220000001
3185,U76,Mountain Home Municipal,Mountain Home,ID,USA,43.13125278,-115.72959440000001
3186,U77,Spanish Fork-Springville,Spanish Fork,UT,USA,40.14162139,-111.6613125
3187,U82,Council Municipal,Council,ID,USA,44.7498875,-116.44680919999999
3188,U96,Cal Black Memorial,Halls Crossing,UT,USA,37.44221444,-110.56958359999999
3189,UAO,Aurora State,Aurora,OR,USA,45.24713889,-122.77005559999999
3190,UBE,Cumberland Municipal,Cumberland,WI,USA,45.50597028,-91.98108694
3191,UBS,Columbus-Lowndes County,Columbus,MS,USA,33.46539667,-88.38031639
3192,UBX,Cuba Municipal,Cuba,MO,USA,38.06877667,-91.42885694
3193,UCA,Oneida Cty,Utica,NY,USA,43.14511944,-75.38385889
3194,UCP,New Castle Muni,New Castle,PA,USA,41.02533778,-80.41337194
3195,UCY,Everett-Stewart,Union City,TN,USA,36.38025,-88.98547778
3196,UDD,Bermuda Dunes,Palm Springs,CA,USA,33.7484375,-116.27481329999999
3197,UDG,Darlington County,Darlington,SC,USA,34.44919444,-79.89036111
3198,UES,Waukesha County,Waukesha,WI,USA,43.04102778,-88.23705556
3199,UGN,Waukegan Regional,Chicago/Waukegan,IL,USA,42.42216,-87.86790694
3200,UIL,Quillayute,Forks,WA,USA,47.93714444,-124.56124969999999
3201,UIN,Quincy Municipal-Baldwin,Quincy,IL,USA,39.94262417,-91.19445611
3202,UIZ,Berz-Macomb,Utica,MI,USA,42.66389361,-82.96542583
3203,UKF,Wilkes County,North Wilkesboro,NC,USA,36.22284028,-81.0983375
3204,UKI,Ukiah Municipal,Ukiah,CA,USA,39.12595722,-123.200855
3205,UKL,Coffey County,Burlington,KS,USA,38.30248472,-95.7249575
3206,UKT,Quakertown,Quakertown,PA,USA,40.43521194,-75.38192861
3207,ULM,New Ulm Municipal,New Ulm,MN,USA,44.31957306,-94.50230778
3208,ULS,Ulysses,Ulysses,KS,USA,37.60375278,-101.37338890000001
3209,UMP,Indianapolis Metropolitan,Indianapolis,IN,USA,39.9352025,-86.04495333
3210,UNI,Ohio University,Athens/Albany,OH,USA,39.21096222,-82.23142583
3211,UNK,Unalakleet,Unalakleet,AK,USA,63.88835917,-160.7989517
3212,UNO,West Plains Municipal,West Plains,MO,USA,36.87813889,-91.90269444
3213,UNU,Dodge County,Juneau,WI,USA,43.42658333,-88.70322222
3214,UNV,University Park,State College,PA,USA,40.84927778,-77.84869444
3215,UOS,Franklin County,Sewanee,TN,USA,35.20397028,-85.89858889
3216,UOX,University-Oxford,Oxford,MS,USA,34.38431528,-89.53530972
3217,UPP,Upolu,Hawi,HI,USA,20.26525583,-155.8599875
3218,USE,Fulton County,Wauseon,OH,USA,41.61033333,-84.12552778
3219,UTS,Huntsville Municipal,Huntsville,TX,USA,30.74688667,-95.58716667
3220,UUO,Willow,Willow,AK,USA,61.75441667,-150.0516639
3221,UUU,Newport State,Newport,RI,USA,41.53243972,-71.28154389
3222,UUV,Sullivan Regional,Sullivan,MO,USA,38.23343056,-91.16433333
3223,UVA,Garner,Uvalde,TX,USA,29.21135028,-99.74358306
3224,UWL,New Castle-Henry Co,New Castle,IN,USA,39.87585167,-85.32646806
3225,UYF,Madison County,London,OH,USA,39.93272694,-83.46200361
3226,UZA,Rock Hill Municipal/Bryant,Rock Hill,SC,USA,34.98783333,-81.05716667
3227,VAK,Chevak,Chevak,AK,USA,61.53363583,-165.5837322
3228,VAY,South Jersey Reg,Mount Holly,NJ,USA,39.94289056,-74.84571944
3229,VBT,Bentonville Municipal,Bentonville,AR,USA,36.34571528,-94.21934499999999
3230,VCB,Nut Tree,Vacaville,CA,USA,38.37675167,-121.962455
3231,VCT,Victoria Regional,Victoria,TX,USA,28.85255556,-96.91848722
3232,VCV,Southern California Logistic,Victorville,CA,USA,34.593225,-117.37946670000001
3233,VDI,Vidalia Municipal,Vidalia,GA,USA,32.19255556,-82.37194444
3234,VDZ,Valdez,Valdez,AK,USA,61.13395028,-146.24836000000002
3235,VEE,Venetie,Venetie,AK,USA,67.02269444,-146.4137753
3236,VEL,Vernal,Vernal,UT,USA,40.44090167,-109.5099203
